Category,Name,Geo,Info,SourceLink,Latitude,Longitude
places,Улица Пречистенка,"Москва, ул. Пречистенка","
Пречистенка возникла на карте Москвы в XVI веке. Она была частью дороги из Кремля в построенный тогда же Новодевичий монастырь. Первоначально она начиналась у Боровицких ворот Кремля и только в начале XIX века была поделена на две части: Пречистенку и Ленивку (Волхонку).





В конце XVIII – начале XIX вв. на улице начали селиться представители аристократии. Так, здесь располагались дворы Всеволожских, Лопухиных, Хрущевых. О них напоминают переулки, и сегодня названные именами прежних хозяев владений.

Улица заканчивалась у стен Скородома в Зубове. Зубовская площадь напоминает о стрелецкой слободе полковника И. Зубова, располагавшейся в этой местности.

В 1812 года этот район Москвы сильно пострадал от пожара. «На Пречистенке едва ли есть пять домов», - с горечью вспоминал современник. Однако дворянство достаточно быстро восстановило свои усадьбы, и уже в 1840 году писатель Загоскин, любуясь Пречистенкой, писал, что ее дома «не испортили бы и Дворцовой набережной Петербурга».

В конце XIX века на улице разворачивается строительство доходных домов. На смену малоэтажной усадебной застройки приходят высокие здания с броскими фасадами.
До конца XIX столетия в районе площади Кропоткинских ворот улицу пересекал ручей Черторый, заключенный позднее в подземную трубу. Улица называлась Большой Чертольской, Пречистенкой же ее начали называть по повелению «тишайшего» царя Алексея Михайловича. Царь, часто ездивший на богомолье в Новодевичий монастырь, велел сменить название в честь смоленской иконы Пречистой девы Марии, хранившейся в монастыре.



В 1921 году улица была переименована в Кропоткинскую. Философ и общественный деятель П.А. Кропоткин родился неподалеку от Пречистенки в Штатном (теперь Кропоткинском) переулке, в его доме в 1920-х был открыт музей.

Прежнее название возвращено улице в 1990 году.

По Пречистенке можно ходить часами, надолго останавливаясь у каждого дома. Эта улица - настоящий московский музей истории архитектуры и истории Москвы протяженностью 1 км 125 м.",https://um.mos.ru/places/ulitsa_prechistenka/,55.74249791945464,37.59576685435276
places,Площадь Покровские ворота,"Москва, пл. Покровские ворота","Площадь Покровские ворота хранит в своем названии память о воротах в стене Белого города – третьего оборонительного пояса Москвы, возведенного в конце XVI столетия знаменитым русским зодчим Федором Конем. За последующие двести лет крепость обветшала и была разобрана по указу императрицы Екатерины II. На месте белгородских стен были разбиты бульвары, а на месте ворот устроены площади.
В самом начале XIX века в соответствии с указом императора Павла I у всех бывших ворот Белого города были возведены двухэтажные гостиницы, скорее всего, по проекту петербургского архитектора В.П. Стасова (отсюда и их устоявшееся название – «стасовские гостиницы»). Гостиницы строились попарно – одна напротив другой. В последующие годы эти здания перестраивались и надстраивались дополнительными этажами. Большую часть гостиниц снесли в ХХ веке. Но как раз у Покровских ворот сохранились обе бывшие стасовские гостиницы. При этом их внешний облик наиболее приближен к первоначальному. Сейчас это дома №№ 16-18 и № 17 по улице Покровка.
В непосредственной близости от Покровских ворот располагается целый ряд интереснейших архитектурных и исторических памятников.
В первую очередь это знаменитый«дом-комод»– великолепный образец позднего барокко в Москве, построенный в 1760-х годах Апраксиными и тогда же проданный ими князьям Трубецким (Покровка, д. 22). С 1861 до 1917 года в этом здании располагалась 4-я Московская гимназия. За «домом-комодом» в Лепехинском тупике сохранились строения Лепехинского родильного приюта – одного из старейших действующих в Москве роддомов (ныне в этих стенах располагается Московский областной научно-исследовательский институт акушерства и гинекологии).
На углу Покровки и Белгородского проезда высится бывший доходный дом хлеботорговца Ф.С. Рахманова – одно из первых зданий в Москве, выстроенных в стиле модерн (1899 год, архитектор П. А. Дриттенпрейс). Вся богатая лепнина фасадов дома – женские и мужские маски, снопы хлеба, перевязанные лентами, листья лавра, плоды в розетках листьев – выполнена скульптором И.Ф. Рахмановым, сыном домовладельца.
По соседству с площадью располагаетсягородская усадьба С.С. Боткиной(Покровка, вл. 27) ихрам Воскресения в Барашах(Покровка, 26).
Из построек советского времени следует отметитьДом работников НКВД(Покровка, д. 20). Перед ним на месте снесенного в 1930-е годы деревянного дома в середине ХХ века был разбит сквер, а в 1988 г. в сквере установили памятник Н.Г. Чернышевскому работы скульптора Е.Г. Нерода. Место для установки монумента было выбрано неспроста: с 1940 по 1992 годы Покровка носила название улицы Чернышевского.
Ранее от Покровских ворот открывался превосходный вид на церковь Успения Пресвятой Богородицы на Покровке, одну из архитектурных жемчужин Москвы, варварски уничтоженную в конце 1930-х годов.
И, конечно, здесь нельзя не вспомнить замечательный фильм М.М. Казакова «Покровские ворота». Только необходимо учитывать следующее. Драматург Л.Г. Зорин – автор одноименной пьесы, а позже и киносценария – писал, что пьеса эта полностью автобиографична. Все персонажи ее совершенно подлинные. Поэтому он намеренно перенес, во избежание стопроцентного узнавания, место действия с Петровского бульвара, где на самом деле происходили описанные Зориным события, к Покровским воротам.",https://um.mos.ru/places/pokrovskie_vorota/,55.7594097,37.6462412
places,Захарьинская улица,"Москва, Захарьинская улица","Соединяющая Воротынскую улицу и Куркинское шоссе, Захарьинская улица имеет протяженность всего в 0.6 км. Свое название она получила в 1986 году, но можно сказать, что история ее гораздо интереснее.
Все дело в том, что неподалеку от улицы располагается здание Туберкулезной клинической больницы №3, носящей имя профессора Григория Антоновича Захарьина, выдающегося русского врача-терапевта. Больница была построена на средства его семьи в 1914 году, уже после его смерти. Куркино – как место строительства – было выбрано неслучайно, ведь сам основатель московской клинической школы был связан с этими землями более чем тесно.
Григорий Антонович Захарьин выкупил 30 десятин куркинской земли в 1872 году – в середине XIX века нетронутая природа этих мест особенно ценилась состоятельными москвичами. Захарьин был как раз из таких: среди его клиентов значилось немало важных персон, в их числе и сам Александр III. Терапевт славился порой весьма эксцентричным поведением и непростым характером, но все же пользовался безграничным уважением общественности.
В Куркино Григорий Антонович возвел небольшую усадьбу, куда, как известно, наведывался сам Антон Павлович Чехов. Писатель даже написал фельетон «Профессор Захарьин в Куркине», в котором сравнил Куркино… с Каиром!
Вот о чем повествует текст Чехова:«Природа не надула только профессора Захарьина. Этот сам надул природу. Где-то около Химок на свои классические сторублевки он приобрел местечко, которое в климатическом, этнографическом и во многих других отношениях ничем не уступает Каиру. Изохимены и изотермы, проходящие через Каир, проходят и через Захарьинскую дачу. Растут у профессора финики, в кучерах служат у него бедуины, в окна сквозят пассаты и самумы. Чудны дела твои, Господи! Выезжает из дачи профессор не ранее конца октября, по пороше, попирая каучуковыми ободьями своей учёной колымаги волчьи и заячьи следы… Хорошо быть ученым миллионером!»
Профессор действительно был обеспеченным человеком: в Москве он жил в двухэтажном особняке на Мещанской, а еще владел доходными домами на Кузнецком мосту. Не говоря уже о потоке состоятельных клиентов.
Тем не менее, куркинских крестьян профессор лечил совершенно бесплатно, кроме того – пожертвовал на церковно-приходские школы в селе гигантскую сумму — полмиллиона рублей! Заботилась семья Захарьиных и об экологии Куркина: чтобы пришлые московские промышленники не загадили заповедные места, сын доктора Сергей Григорьевич в 1906 году арендовал у местных крестьян большие участки полей и лугов вокруг своей дачи.
Особенно крестьянам понравились странное, но крайне выгодное для них предложение Захарьина-младшего: во-первых, он заплатил арендную плату – 600 рублей – сразу за 12 лет вперед (что во много раз превышало реальные расценки), а во-вторых – сельчане могли на этой же земле пахать, сеять и собирать урожай или сено. Взамен Захарьин потребовал лишь одного:«не допускать земли к сдаче под постройку для кабаков, трактиров, торговых и промышленных заведений, под кирпичные, дровяные и другие склады, под свалку нечистот».
И до сих пор Куркино считается одним из самых экологически чистых районов столицы.",https://um.mos.ru/places/zakharinskaya-ulitsa/,55.89188497320809,37.38542616146235
places,Проезд Серебрякова,"Москва, проезд Серебрякова","Когда-то улица называлась Ряжским проездом – в честь одноименного города Рязанской области, малой родины танкиста Андрея Михайловича Серебрякова. В 1967 году память героя Великой Отечественной войны почтили сполна – проезд переименовали в его честь.Летом 1942 года рота имени Феликса Дзержинского 475-го отдельного танкового батальона под командованием Серебрякова защищала Воронеж. В напряженной атаке танк командующего был подбит вражеским снарядом, но младший лейтенант не покинул горящую машину, а до последнего вел ее в сторону фашистов и продолжал вести огонь по противнику.",https://um.mos.ru/places/proezd-serebryakova/,55.8469938908996,37.64735054621868
places,Улица Милашенкова,"Москва, Улица Милашенкова","Безымянный проезд в Бутырском районе в 1964 году был переименован в честь героя Великой Отечественной войны, летчика Сергея Васильевича Милашенкова.Закончив военную авиационную школу, Милашенков отправился на фронт, совершил около 90 боевых вылетов, уничтожил больше 50 орудий и несколько сотен немецких солдат. Жизнь командира эскадрильи штурмового авиаполка оборвалась в небе над Украиной в июле 1944 года, когда он совершил «огненный таран»: направил подбитый Ил-2 в гущу войск противника и разгромил вражескую технику ценой собственной жизни.",https://um.mos.ru/places/ulitsa-milashenkova/,55.8218816,37.5912237
places,Улица Комдива Орлова,"Москва, улица Комдива Орлова","До 1967 года улица была частью Сусоколовского шоссе. Название получила в честь участника русско-японской, Первой Мировой и Второй войн, ополченца Великой Отечественной войны Федора Михайловича Орлова.63-й Орлов ушел на фронт со второй попытки. Его не пускали – не проходил по возрасту. Путь от рядового ополченца до командира он преодолел за год, сформировал 160-й стрелковую дивизию и прошел с ней битву за Москву. В 1942 году получил двадцать пятое по счету ранение, но службу оставил только после Победы. Патриотизм был семейной чертой Орловых: жена комдива отдала все средства, вырученные от продажи фамильных ценностей, на строительство танка Т-34.",https://um.mos.ru/places/ulitsa-komdiva-orlova/,55.83334335,37.57811445
places,Улица Кузнецкий мост,"Москва, ул. Кузнецкий мост","
В старину на левом крутом берегу реки Неглинки возле Государева Пушечного двора располагалась слобода кузнецов – Кузнецкая слобода. Через речку устроили мост, получивший соответственное название – Кузнецкий. Долгие годы был он деревянным. Не раз смывало его половодьем, но восстанавливали его вновь и вновь. А в середине XVIII века по проекту известнейшего московского архитектора князя Д. В. Ухтомского построили мост белокаменный, трёхпролётный, шириной 12 м и длиной 120 м. Подъезды к мосту стали московской улицей, получившей то же название.
В 1817-1819 годах реку Неглинку заключили в подземную трубу. Но мост сносить не стали. Только разобрали перила, а остальную часть засыпали землёй и песком. Временами его раскапывают при проведении строительных работ, как это было в 1986 и в 2003 годах. При этом были проведены его фиксация и архитектурная консервация. По мнению специалистов, техническое состояние моста допускает его реставрацию и последующую музеефикацию.
Так что никуда не делся Кузнецкий мост. Он у нас под ногами.
С конца XVIII века Кузнецкий мост становится главной торговой улицей Москвы. Здесь открывается множество модных лавок, в основном французских.
Помните грибоедовские строки:
«А все Кузнецкий мост, и вечные французы,
Оттуда моды к нам, и авторы, и музы…»
Если Александр Сергеевич Грибоедов воспел в стихах весь Кузнецкий мост, то другой Александр Сергеевич – Пушкин – с любовью вспоминал ресторан, на этом мосту находившийся.
«...Долго ль мне в тоске голодной
Пост невольный соблюдать
И с телятиной холодной
Трюфли Яра вспоминать?...»
Конечно, не только знаменитым рестораном и модными лавками известен Кузнецкий мост. Здесь же находилась и городская усадьба «мучительницы и душегубицы» Дарьи Салтыковой, Салтычихи (на месте современного владения № 22).
Вскоре после революции улица Кузнецкий мост удлинилась. В её состав был включён Кузнецкий переулок. И теперь она начинается не как ранее – от Петровки, а от Большой Дмитровки. На этом отрезке перед самой Петровкой улица расширяется, образуя треугольник. Когда-то на этом месте стоял деревянный дом Алексея Степановича Хомякова. Во второй половине XIX века здесь находилась очень популярная среди актёрской братии гостиница «Щербаки» с одноимённом рестораном. Описание этого заведения оставилВ. А. Гиляровский. В самом конце столетия дом сгорел. Городские власти разрешение на строительство нового дома не дали. Было принято решение о приобретении этого участка для спрямления и расширения улицы. Цена, предложенная владельцам, была изрядно занижена. Эпопея покупки этого участка в 55,5 кв. сажен длилась около 10 лет. А сам участок, на котором Хомяковы устроили газон и посадили несколько кустов, получил название «Хомяковой рощи».

Из утрат Кузнецкого моста в ХХ столетии необходимо вспомнить особняк Анненковых на углу с Петровкой, как раз рядом с «Хомяковой рощей», снесённый в 1946 году. И Солодовниковский пассаж, разрушенный в годы войны во время одного из вражеских авианалётов. На его месте сейчас газон перед входом в новое здание ЦУМа, построенное уже в 2000-е годы.
Но, несмотря на утраты, на Кузнецком мосту сохранилось немало прекрасных архитектурных памятников.
В настоящее время Кузнецкий мост в рамках городской программы по комплексному обустройству исторического центра Москвы на отрезке от Большой Дмитровки до Рождественки вошел в состав пешеходной туристической зоны.",https://um.mos.ru/places/kuznetskiy_most_/,55.76207219215068,37.62486409361081
places,Мясницкая улица,"Москва, Мясницкая улица","Современная Мясницкая начинается от Лубянской площади и заканчивается, упираясь в Садовое кольцо. До 1780-х гг. в районе бульварного кольца улица делилась надвое Мясницкими воротами стен Белого города. За воротами с внешней стороны кольца находились мясные лавки, здесь же мясники забивали скот и разделывали туши. Поселение мясников стало одним из названий улицы, впоследствии оставшееся единственным. Так же топонимами были ныне утраченные церкви Гребневской Богоматери, Св. Евпла, Флора и Лавра. Те части улицы, где они находились, назывались соответственно Гребневкой, Евпловкой и Фроловкой.
Незадолго до царствования Петра I, но особенно в его правление, улица получила статус царской дороги, по ней Петр проезжал в любимое им Лефортово. Поездки сопровождались гуляниями, маскарадами, фейерверками и другими потехами. Следующие государи также часто пользовались этой дорогой, проезжая в села Красное и Стромынь. Соответственно статусу улицы было и население – высшая знать.
Во второй половине XIX века Мясницкая могла претендовать на роль главной улицы Москвы. Она стала активно застраиваться многоэтажными доходными домами, которые заняли банки и магазины современных товаров. На улице сосредоточились важнейшие пункты связи: почтамт, телеграф, телефонная станция; здесь также находились художественные учебные заведения, первая публичная библиотека в России.
В 1870-е гг. Мясницкая одна из первых получила газовое освещение, по ней была проложена линия конки. В 1890-е гг. газовое освещение сменили электрическим, а чуть позже конку заменили трамваем. В 1935 г. под улицей прошла первая ветка московского метро, послужившая косвенной причиной для сноса нескольких памятников архитектуры.
Улица не раз была свидетельницей событий государственного масштаба, таких как победные торжества или коронационные празднества. В 1894 г. по Мясницкой прошла погребальная процессия с прахом императора Александра III, умершего в Крыму. Дома на всем протяжении шествия были затянуты черной тканью, кругом развешены черные флаги. В 1934 г. здесь прошла вторая такого значения траурная процессия с гробом С.М. Кирова, которого убили в Ленинграде. «Медленно движется траурная процессия… И вот плавные и торжественные аккорды Шопена заполняют сверху донизу все узкое дефиле Мясницкой. Кажется, мы движемся сквозь исполинский зал, задрапированный в красный и черный цвета и убранный бесчисленным количеством портретов погибшего бойца» – писала газета «Правда» 5 декабря 1934 г.
Российские революции не могли не затронуть Мясницкую: тяжелые бои здесь шли в декабре 1905 г., в октябре 1917 г. несколько дней с ожесточенным боем брался каждый стратегический объект на улице.
В первые годы советской власти, как и во всей Москве, здесь была разруха. С 1918 г. улица стала называться Первомайской или 1 Мая. Первостепенное значение района заставило новые власти уже к середине 1920-х гг. позаботиться об улучшении облика улицы.
В 1934 г. улицу вновь переименовали, она стала называться улицей Кирова. В 1990 г. возвращено название Мясницкая. Особое значение одной из главных улиц города Мясницкая сохраняет и в наши дни.",https://um.mos.ru/places/myasnitskaya_ulitsa/,55.76081908331427,37.63185262243282
places,Тверской бульвар,"Москва, Тверской бульвар","Бульварное кольцо было основано на месте стены Белого города, которая была окончательно разрушена к 1780 году. Последняя капитальная реконструкция кольца проводилась после Великой Отечественной войны, в 1947 году: были высажены кустарники и деревья, установлены скамьи и чугунная ограда.Тверской является самым длинным бульваром в Москве, его протяженность составляет 872 метра. Тверской бульвар начинается у площади Никитских ворот, от которой ведется нумерация домов, и доходит до Пушкинской площади. Слева с бульвара можно выйти на Большую Бронную улицу, Богословский и Сытинский переулки. Структура Тверского бульвара следующая: он состоит из двух аллей - главной и боковой тенистой.История Тверского бульвара очень длинная и довольно неоднозначная. Первое его название было просто Бульвар, официальной датой основания считается 1796 год. Потом бульвар нарекли Тверским по названию улицы, которая к нему примыкает. Строительство бульвара было перспективным делом, его даже внесли в Прожектированный план Москвы 1775 года. Стену Белого города, на месте которой и был впоследствии заложен бульвар, снесли еще в 1782, а бульвар проложили летом 1796 года. Во главе строительных работ стоял архитектор С. Карин, занимавшийся и проектом, и непосредственно строительными работами. Первыми деревьями, высаженными на Тверском бульваре, стали березы, к сожалению, они не прижились, поэтому пришлось высадить липы. Потом на Тверском бульваре появились еще и клёны, вязы, дубы, ясень пенсильванский, хвойные породы, в том числе ель колючая голубая и туя. В скором времени Тверской бульвар стал одним из любимейших мест прогулок представителей московского дворянства. Здесь было большое число развлечений: работали фонтаны, были установлены мостики, беседки из зелени, даже бюсты знаменитых людей вдоль главной аллеи. В часы променада все проезды по бульвару, даже Страстная площадь, заставлялись экипажами гуляющей публики.Ведущим стилем архитектуры Тверского бульвара на тот момент был классицизм. Необходимо отметить, что репрезентативный характер застройки во многом сохранился до настоящего времени. Тверской бульвар неоднократно воспевался и в прозе, и в стихах. Одним из таких сатириков-поэтов был князь Волконский, которого даже арестовали на месяц за его так называемые бульварные стихи. Кроме того, Тверской бульвар упоминается в стихах А.С. Пушкина, романах Л.Н. Толстого, рассказах А.П. Чехова, книгах других писателей.Пожар, поразивший Москву в 1812 году, не прошел бесследно и для Тверского бульвара. Большинство построек по обеим его сторонам было уничтожено. Французские солдаты, вырубив все зеленые насаждения на бульваре, сделали его местом своей дислокации, разбив здесь лагерь. Постепенно бульвар восстановили, дополнительно высадили еще деревья, установили скамьи, поставили мостики и фонтаны.В конце 1880 года на деньги, собранные по подписке, на Тверском бульваре появился памятник А.С. Пушкину. На открытии памятника произносили речи Достоевский и Тургенев, а подножие монумента было буквально засыпано лавровыми венками. Впоследствии памятник перенесли на Пушкинскую площадь. В николаевскую эпоху на бульваре были посажены шелковичные деревья, поздно дающие листву. Николай I, гулявший по Тверскому бульвару, обратил внимание на торчавшие палки, какими выглядели шелковичные деревья. На подобную реакцию императора быстро отреагировали, очистив бульвар от шелковичных деревьев.В 80-х годах 19 века по Тверскому бульвару проложили линию конки, которую потом заменил трамвай. Что касается архитектуры конца 19 века, то в это время бульвар продолжает активно застраиваться, здесь появляются доходные дома, выполненные в стиле эклектики и модерн. Много претерпел Тверской бульвар и во время ожесточенных боев 1917 года. Столкновение между большевиками и юнкерами привело к многочисленным разрушениям. В конце бульвара сгорел дом, на месте которого в 1923 году установили памятник К.А. Тимирязеву.Начало 20 века было ознаменовано тем, что на Тверском бульваре проводились книжные базары, которые стали доброй традицией. Архитектор В.И. Долганов стал инициатором реконструкции Тверского бульвара, которая состоялась 1946 году. Тогда были высажены молодые саженцы, появились новые скамейки. Гордостью бульвара стала чугунная ограда, созданная по проекту архитектора Г.И. Луцкого. В 1976 году на Тверском бульваре появился сквер, его разбили на месте целого квартала домов, который был снесен. Именно здесь у сквера на Тверском бульваре был открыт первый в Москве ресторан Макдональдс.По материалам ""Урок в Москве""",https://um.mos.ru/places/tverskoy_bulvar/,55.7601619394019,37.601245342233845
places,Улица Молодцова,"Москва, улица Молодцова","Улица получила имя разведчика Владимира Александровича Молодцова в 1964 году. Школа №285 в Южном Медведкове названа в его честь. Там располагается музей памяти героя Великой Отечественной войны, открытый его отцом Владимиром Молодцовым.Молодцов служил в Одессе в составе диверсионно-разведывательного отряда: руководил партизанскими группами и разрабатывал план сопротивления румынским оккупантам, воевавшим на стороне фашистов. В 1942 году был предан и схвачен румынской полицией. Даже под пытками он не выдал секретной информации о местонахождении партизан и был расстрелян.",https://um.mos.ru/places/ulitsa-molodtsova/,55.87706986187428,37.65059658233736
places,Улица Докукина,"Москва, Улица Докукина","Бывшая Большая Леоновская улица подмосковного села Ростокино в 1964 году была переименована в честь героя Великой Отечественной войны, летчика Ивана Архиповича Докукина.Докукин находился на фронте с первых дней войны: защищал Ленинград, атаковал немецкие аэродромы под Харьковом, участвовал в Сталинградской битве. За мужество и отвагу в сражениях он получил «Золотую Звезду» Героя Советского Союза. Летчику не суждено было встретить Великую Победу: в июле 1943 года его штурмовик попал под обстрел неприятеля и потерпел крушение.",https://um.mos.ru/places/ulitsa-dokukina/,55.83700414078085,37.65804015756441
places,Улица летчика Спирина,"Москва, улица летчика Спирина","До 1970-х годов имя героя Великой Отечественной войны, летчика Ивана Тимофеевича Спирина носила улица бывшего дачного поселка Лианозово.В 2016 году так назвали безымянный проектируемый проезд на севере столицы. Участник первой воздушной экспедиции на Северный Полюс, Иван Спирин в 1941 году был командующим авиагруппы дальнего действия по обороне Москвы: бомбил тылы противника и не подпускал его к столице.Иван Тимофеевич занимался тренировкой перед отправкой на фронт ночных экипажей дальнего действия и выполнял спецзадания по переброске людей и грузов на передовые аэродромы Белорусского и Украинского фронтов.",https://um.mos.ru/places/ulitsa-letchika-spirina/,55.91196026934852,37.55055481517281
places,Александровский сад,"Москва, Манежная улица, д. 11","
Александровский сад – большой зеленый массив, тянущийся вдоль западной стены Кремля со стороны Большой Никитской, Воздвиженки и Знаменки. Сегодня мы привыкли называть его сад, но до 1970-80-х гг. это были Александровские сады. И было их три: Верхний, Средний и Нижний.
Александровские сады разбиты в 1823 г. по проекту архитектора Осипа Бове. Они были устроены на месте поймы реки Неглинки по повелению императора Александра I. Первоначально сады назывались Кремлевские и только после коронации Александра II в 1856 г. – Александровские.
В 1820-30-х годах это было излюбленное место прогулок москвичей. В 1872 году на территории Александровских садов проходила Политехническая выставка по случаю 200-летия со дня рождения Петра I. Выставка имела огромный успех.

Вход в Верхний сад от Исторического музея оформлен великолепной оградой с двумя воротами. Они сделаны по рисунку Е. Паскаля и отлиты из чугуна на заводе Чесменского А.В. Немчиновым. Столбы ограды выполнены в форме связок прутьев и позолоченных топориков – древнеримский символ силы и единства. Решетка является памятником славы русского оружия в борьбе с Наполеоном.
Слева от входа у Кремлевской стены находится мемориал – могила Неизвестного солдата, погибшего под Москвой в 1941 году. Памятник открыт 8 мая 1967 года. Тогда же был зажжен Вечный огонь славы. «Имя твое неизвестно, подвиг твой бессмертен», - написано на черном граните.
Дальше вдоль стены установлены монументальные блоки из красного порфира – каждый блок посвящен городу-герою Великой Отечественной войны 1941-1945 гг.
Авторы мемориала – архитекторы Д.И. Бурдин, В.А. Климов и скульптор Н.В. Томский.
В Верхнем саду сегодня можно увидеть обелиск из серого гранита. До 2013 г. на этом месте стоял Обелиск, водруженный в честь 300-летия дома Романовых. В 1918 г. он был переделан в памятник «мыслителям и деятелям борьбы за освобождение трудящихся» - вместо имен царей на обелиске были высечены имена основателей научного коммунизма. Сейчас это абсолютно новый памятник, сделанный наподобие первоначального. Он сооружен в 400-летнюю годовщину дома Романовых.
Далее у Кремлевской стены сохранился грот, сооруженный здесь в начале XIX века. Этот элемент романтической парковой архитектуры выполнен по рисунку О. Бове.
В 1990-х по правой стороне Александровского сада был построен Торговый комплекс «Охотный ряд». Со стороны комплекса появилась имитация реки Неглинной и поставлены скульптуры «Герои русских сказок» Зураба Церетели.
Границей Верхнего и Среднего сада был и остается Троицкий мост, соединяющий Троицкую и Кутафью башни Кремля. До 1819 г. это был мост через реку Неглинную. Со стороны Верхнего сада здесь располагалась мельница. Средний сад в середине XVI века был Аптекарским. По повелению Ивана Грозного в саду были посажены плодовые деревья, выращивались лекарственные травы, был разбит огород. Аптекарский сад просуществовал у стен Кремля до 1706 г. и был переведен на 1-ю Мещанскую улицу по указу Петра I, который занимался укреплением стен Кремля бастионами. Тогда русло реки Неглинной было переформировано, а вдоль кремлевских стен построены земляные укрепления в виде пятиугольников. Остатки Боровицкого бастиона можно увидеть недалеко от Боровицкой башни.
После устройства Александровских садов, когда река была убрана под землю, на Троицкий мост со стороны Верхнего сада вели пандусы, украшенные скульптурами и вазонами с цветами, в Средний сад с моста можно было спуститься по чугунным лестницам. В арке была устроена кухня для ресторации. Все это было утрачено при реконструкции моста в 1901 г.
Нижний сад – небольшой участок от Боровицких ворот до Набережной. Сейчас он отделен от остального сада проезжей частью и почти исчез. До 1707 года здесь был Лебяжий пруд, на котором выращивали лебедей к царскому столу. Пруд пришлось спустить при строительстве бастионов.
Сейчас Нижний сад закрыт для посетителей.",https://um.mos.ru/places/aleksandrovskiy_sad/,55.75061954231894,37.61154980023707
